Regional;Distrito;Centros;Sector;Nivel;Coordenadas Latitud;Coordenadas Longitud;Matricula;Planta Fisica;Provincia;Municipio;Año
06 - LA VEGA;0606 - MOCA;17014 - RADIO SANTA MARIA - AURA ESTELA NUÑEZ;SEMIOFICIAL;PREPARA REGULAR;19.4245;-70.5084;56;09008119 - PROF. AURA ESTELA NUÑEZ;ESPAILLAT;MOCA;20222023
06 - LA VEGA;0606 - MOCA;17210 - DULCE QUISQUEYA HERNANDEZ LEDESMA;PUBLICO;PREPARA REGULAR;19.347746;-70.482028;105;09033113 - PROF. MARIA ALTAGRACIA HOLGUIN MORA;ESPAILLAT;CAYETANO GERMOSÉN;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01472 - LUIS CONRADO DEL CASTILLO;PUBLICO;PRIMARIO;19.6313;-70.2829;301;09014917 - LUIS CONRADO DEL CASTILLO;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01473 - PALO COLORADO;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.6012;-70.2686;41;09015318 - PALO COLORADO;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01474 - LA BATATA;PUBLICO;INICIAL - PRIMARIO;19.5874;-70.2748;7;09015412 - LA BATATA;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01475 - MATA DE GUANABANO;PUBLICO;INICIAL - PRIMARIO;19.5864;-70.2287;59;09015516 - MATA DE GUANABANO;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01476 - RIO PIEDRA;PUBLICO;INICIAL - PRIMARIO;19.6022;-70.2115;13;09015714 - RIO PIEDRA;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01477 - LA CIGUA;PUBLICO;INICIAL - PRIMARIO;19.606237;-70.235698;10;09015818 - LA CIGUA;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01478 - LA HOYA ABAJO;PUBLICO;INICIAL - PRIMARIO;19.620307;-70.273453;193;09016011 - LA HOYA ABAJO;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01479 - 30 DE MARZO;PUBLICO;INICIAL - PRIMARIO;19.596202;-70.247740;152;09016219 - 30 DE MARZO;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01480 - ELSA MARIA PEREZ;PUBLICO;INICIAL - PRIMARIO;19.613;70.2615;31;09016417 - ELSA MARIA PEREZ;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01481 - JOBA ARRIBA;PUBLICO;INICIAL - PRIMARIO;19.5648;-70.2706;192;09016511 - JOBA ARRIBA;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01482 - LA VEREDA;PUBLICO;INICIAL - PRIMARIO;19.5684;-70.2405;26;09016813 - LA VEREDA;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01483 - JAGUA CLARA;PUBLICO;INICIAL - PRIMARIO;19.5528;-70.2161;26;09016917 - JAGUA CLARA;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01485 - LA SABANETA;PUBLICO;INICIAL - PRIMARIO;19.5218;-70.2195;11;09017110 - LA SABANETA;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01486 - ARROYO BLANCO;PUBLICO;INICIAL - PRIMARIO;19.562225;-70.252932;17;09017214 - ARROYO BLANCO;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01487 - EL HIGUERO;PUBLICO;INICIAL - PRIMARIO;19.5406;-70.2701;16;09017318 - EL HIGUERO;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01489 - LA JAGUITA;PUBLICO;INICIAL - PRIMARIO;19.622336;-70.291397;27;09017912 - LA JAGUITA;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01490 - EL BARRITO;PUBLICO;INICIAL - PRIMARIO;19.599892;-70.305385;12;09018011 - EL BARRITO;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01491 - EL JOBO;PUBLICO;INICIAL - PRIMARIO;19.579105;-70.324481;53;09018219 - EL JOBO;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01492 - EL ANON ABAJO;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.6024;-70.2829;17;09018313 - EL ANON ABAJO;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01493 - MAXIMO MEJIA ALMONTE;PUBLICO;INICIAL - PRIMARIO;19.5555;-70.2819;31;09018615 - MAXIMO MEJIA ALMONTE;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01494 - EL ANON ARRIBA;PUBLICO;INICIAL - PRIMARIO;19.5866;-70.2851;13;09019110 - EL ANON ARRIBA;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01495 - LAS YAGUAS;PUBLICO;INICIAL - PRIMARIO;19.6111;-70.1758;186;09019214 - LAS YAGUAS;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01496 - SILVESTRE ANTONIO GUZMAN FERNANDEZ;PUBLICO;INICIAL - PRIMARIO;19.5972;-70.1124;71;09019318 - ANTONIO GUZMAN;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01498 - LA PEDRERA;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.617008;-70.115289;80;09019516 - LA PEDRERA;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01500 - MAGANTE;PUBLICO;INICIAL - PRIMARIO;19.608788;-70.193290;31;09019714 - MAGANTE;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01501 - EL MANGUITO;PUBLICO;INICIAL - PRIMARIO;19.558705;-70.384193;10;09019818 - EL MANGUITO;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01502 - ARROYO GRANDE;PUBLICO;INICIAL - PRIMARIO;19.577171;-70.362473;9;09019912 - ARROYO GRANDE;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01503 - OJO DE AGUA;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.580463;-70.355225;26;09020215 - OJO DE AGUA;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01504 - PROF. JORGE RUBEN BONILLA CASTELLE;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.6578;-70.3792;378;09020413 - PROF. JORGE RUBEN BONILLA CASTELLE;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01506 - LAS CANAS;PUBLICO;INICIAL - PRIMARIO;19.6509;-70.3074;59;09020913 - LAS CANAS;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01507 - CRISTINO PITTA;PUBLICO;INICIAL - PRIMARIO;19.647973;-70.336409;137;09021012 - CRISTINO PITTA;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01508 - ALTO GRANDE;PUBLICO;PRIMARIO;19.621084;-70.343504;12;09021116 - ALTO GRANDE;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01509 - OLIVIA NUÑEZ HIDALGO;PUBLICO;INICIAL - PRIMARIO;19.685718;-70.367280;122;09021314 - OLIVIA NUÑEZ HIDALGO;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01510 - AMERICA URBINO;PUBLICO;INICIAL - PRIMARIO;19.657936;-70.368815;376;09021418 - AMERICO URBINO;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01511 - ELEUTERIO SALAZAR JIMENEZ;PUBLICO;INICIAL - PRIMARIO;19.66749;70.362014;341;09021814 - ELEUTERIO SALAZAR JIMENEZ;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01553 - ALTO GUARANAL;PUBLICO;INICIAL - PRIMARIO;19.5367;-70.2883;10;09028911 - ALTO GUARANAL;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01554 - LAS MARIAS;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.648379;-70.379171;319;09029217 - LAS MARIAS;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01561 - CAÑO CONSERVA;PUBLICO;INICIAL - PRIMARIO;19.652170;-70.360762;14;09031214 - CAÑO CONSERVA;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01563 - CALOLIN;PUBLICO;INICIAL - PRIMARIO;19.6539;-70.3972;12;09031412 - CALOLIN;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01566 - SALOME UREÑA;PUBLICO;INICIAL - PRIMARIO;19.645198;-70.293690;93;09031818 - SALOME UREÑA;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01567 - EL CAIMAN;PUBLICO;INICIAL - PRIMARIO;19.609035;-70.276965;79;09032916 - EL CAIMAN;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;01569 - LOS FRANCESES;PUBLICO;INICIAL - PRIMARIO;19.637608;-70.270342;25;09033312 - LOS FRANCESES;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;06812 - GREGORIO LUPERON;PUBLICO;SECUNDARIO;19.628130;-70.276429;260;09014719 - GREGORIO LUPERON;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;06814 - LUIS CONRADO DEL CASTILLO;PUBLICO;BASICA DE ADULTOS;19.6313;-70.2829;46;09014917 - LUIS CONRADO DEL CASTILLO;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;06815 - MARTINA VILLA;PUBLICO;BASICA DE ADULTOS;19.620307;-70.273453;24;09016011 - LA HOYA ABAJO;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;06817 - JOBA ARRIBA;PUBLICO;SECUNDARIO;19.5648;-70.2706;187;09016511 - JOBA ARRIBA;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;06820 - HERMANOS DOMINGUEZ LOPEZ;PUBLICO;SECUNDARIO;19.608399;-70.174925;169;09037766 - HERMANOS  DOMINGUEZ LOPEZ;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;06821 - TRES CEIBAS;PUBLICO;SECUNDARIO;19.598742;-70.112093;108;09035693 - LICEO TRES CEIBAS;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;06823 - OLIVIA NUÑEZ HIDALGO;PUBLICO;BASICA DE ADULTOS;19.685718;-70.367280;14;09021314 - OLIVIA NUÑEZ HIDALGO;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;06846 - BEJUCO BLANCO;PUBLICO;SECUNDARIO;19.588354;-70.248394;147;09036259 - BEJUCO BLANCO;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;06847 - LAS MARIAS;PUBLICO;BASICA DE ADULTOS;19.648379;-70.379171;30;09029217 - LAS MARIAS;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;06848 - ELEUTERIO SALAZAR JIMENEZ;PUBLICO;BASICA DE ADULTOS;19.66749;70.362014;56;09021814 - ELEUTERIO SALAZAR JIMENEZ;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;06857 - EUGENIO MARIA DE HOSTOS;PUBLICO;SECUNDARIO;19.658310;-70.370603;516;09031917 - EUGENIO MARIA DE HOSTOS;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;07310 - CATOLICO CARDENAL BERAS;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.626164;-70.277226;389;09033459 - CATOLICO CARDENAL BERAS;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;09821 - ELEUTERIO SALAZAR JIMENEZ;PUBLICO;PREPARA REGULAR;19.66749;70.362014;159;09021814 - ELEUTERIO SALAZAR JIMENEZ;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;10470 - PROF. FELIX LANTIGUA;PUBLICO;INICIAL - PRIMARIO;19.572201;-70.211654;11;09015610 - PROF. FELIX LANTIGUA;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;10471 - LA PIÑA;PUBLICO;INICIAL - PRIMARIO;19.6755;-70.3579;78;09021210 - LA PINA 2;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;10478 - LOS HOYOS;PUBLICO;INICIAL - PRIMARIO;19.5444;-70.2901;20;09018813 - LOS HOYOS;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;10482 - LA ERMITA;PUBLICO;INICIAL - PRIMARIO;19.639560;-70.246420;25;09015214 - LA ERMITA;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;12074 - GREGORIO LUPERON;PUBLICO;PREPARA REGULAR;19.628130;-70.276429;80;09014719 - GREGORIO LUPERON;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;13366 - LICEO EL JOBO;PUBLICO;SECUNDARIO;19.578657;-70.324138;43;09030401 - LICEO EL JOBO;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;14072 - EPES-GASPAR HERNANDEZ;PUBLICO;INICIAL;19.623824;-70.272773;20;09035971 - EPES- GASPAR HERNANDEZ;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;14300 - PROF. FELIPE MONTES GOMEZ;PUBLICO;INICIAL - PRIMARIO;19.634631;-70.282456;332;09032087 - PROF. FELIPE MONTES GOMEZ;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;14555 - JOBA ARRIBA;PUBLICO;PREPARA REGULAR;19.5648;-70.2706;105;09016511 - JOBA ARRIBA;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;14647 - PROF. LUISA ARGENTINA CASTELLE DIAZ;PUBLICO;SECUNDARIO;19.687077;-70.366696;125;09031025 - PROF. LUISA ARGENTINA CASTELLE DIAZ;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;15216 - GREGORIO LUPERON;PUBLICO;PREPARA REGULAR;19.628130;-70.276429;98;09014719 - GREGORIO LUPERON;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;15228 - PROF. JUAN EMILIO BOSCH GAVIÑO;PUBLICO;SECUNDARIO;19.634928;-70.281635;595;09037342 - POLITECNICO PROF. JUAN EMILIO BOSCH GAVIÑO;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0607 - GASPAR HERNANDEZ;15924 - VILLA PROGRESO VERAGUA;PUBLICO;SECUNDARIO;19.663911;-70.361049;368;09035700 - VILLA PROGRESO;ESPAILLAT;GASPAR HERNÁNDEZ;20222023
06 - LA VEGA;0608 - JAMAO AL NORTE;01522 - SALOME UREÑA DE HENRIQUEZ;PUBLICO;INICIAL - PRIMARIO;19.638483;-70.446531;288;09023710 - PROF. SALOME UREÑA DE HENRIQUEZ;ESPAILLAT;JAMAO AL NORTE;20222023
06 - LA VEGA;0608 - JAMAO AL NORTE;01523 - PROF. LEONARDO ANTONIO SANTOS FLETE;PUBLICO;INICIAL - PRIMARIO;19.606600;-70.451798;89;09024215 - PROF. LEONARDO ANTONIO SANTOS FLETE;ESPAILLAT;JAMAO AL NORTE;20222023
06 - LA VEGA;0608 - JAMAO AL NORTE;01524 - SALADILLO;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.547447;-70.489108;40;09024319 - SALADILLO;ESPAILLAT;JAMAO AL NORTE;20222023
06 - LA VEGA;0608 - JAMAO AL NORTE;01525 - EL RAMONAL;PUBLICO;INICIAL - PRIMARIO;19.627305;-70.467603;8;09024611 - EL RAMONAL;ESPAILLAT;JAMAO AL NORTE;20222023
06 - LA VEGA;0608 - JAMAO AL NORTE;01526 - JUANA GRECIA GONZALEZ;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.616364;-70.476779;69;09024715 - JUANA GRECIA GONZALEZ;ESPAILLAT;JAMAO AL NORTE;20222023
06 - LA VEGA;0608 - JAMAO AL NORTE;01527 - LOS MOLUCES;PUBLICO;PRIMARIO;19.610198;-70.473644;3;09024819 - LOS MOLUCES;ESPAILLAT;JAMAO AL NORTE;20222023
06 - LA VEGA;0608 - JAMAO AL NORTE;01528 - LAS CAOBAS;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.5908;-70.4661;65;09024913 - LAS CAOBAS;ESPAILLAT;JAMAO AL NORTE;20222023
06 - LA VEGA;0608 - JAMAO AL NORTE;01530 - PROF. JOSE MIGUEL REMIGIO VASQUEZ;PUBLICO;INICIAL - PRIMARIO;19.659455;-70.432891;128;09025116 - PROF. JOSE MIGUEL REMIGIO VASQUEZ;ESPAILLAT;JAMAO AL NORTE;20222023
06 - LA VEGA;0608 - JAMAO AL NORTE;01531 - LAS FILIPINAS;PUBLICO;INICIAL - PRIMARIO;19.612233;-70.389439;23;09025314 - LAS FILIPINAS;ESPAILLAT;JAMAO AL NORTE;20222023
06 - LA VEGA;0608 - JAMAO AL NORTE;01532 - HOJAS ANCHAS;PUBLICO;INICIAL - PRIMARIO;19.623367;-70.415753;23;09025418 - HOJAS ANCHAS;ESPAILLAT;JAMAO AL NORTE;20222023
06 - LA VEGA;0608 - JAMAO AL NORTE;01555 - ARROYO BLANCO # 2;PUBLICO;INICIAL - PRIMARIO;19.524952;-70.484870;18;09029514 - ARROYO BLANCO # 2;ESPAILLAT;JAMAO AL NORTE;20222023
06 - LA VEGA;0608 - JAMAO AL NORTE;01557 - PALO BLANCO;PUBLICO;PRIMARIO;19.572971;-70.469945;8;09029712 - PALO BLANCO;ESPAILLAT;JAMAO AL NORTE;20222023
06 - LA VEGA;0608 - JAMAO AL NORTE;01562 - BOCA DE JAMAO;PUBLICO;INICIAL - PRIMARIO;19.6535;-70.4543;22;09031313 - BOCA DE JAMAO;ESPAILLAT;JAMAO AL NORTE;20222023
06 - LA VEGA;0608 - JAMAO AL NORTE;02707 - PROF. YOJANY DE LA CRUZ SANTANA;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.653809;-70.472635;42;18036212 - PROF. YOJANY DE LA CRUZ SANTANA;ESPAILLAT;JAMAO AL NORTE;20222023
06 - LA VEGA;0608 - JAMAO AL NORTE;06827 - IVAN GUZMAN KLANG;PUBLICO;INICIAL - PRIMARIO;19.561768;-70.473600;38;09023616 - IVAN GUZMAN KLANG;ESPAILLAT;JAMAO AL NORTE;20222023
06 - LA VEGA;0608 - JAMAO AL NORTE;06828 - JAMAO AL NORTE;PUBLICO;BASICA DE ADULTOS;19.638483;-70.446531;72;09023710 - PROF. SALOME UREÑA DE HENRIQUEZ;ESPAILLAT;JAMAO AL NORTE;20222023
06 - LA VEGA;0608 - JAMAO AL NORTE;06829 - JAMAO AL NORTE;PUBLICO;SECUNDARIO;19.641856;-70.449131;352;09048424 - POLITECNICO GABRIEL ESPINAL RODRIGUEZ;ESPAILLAT;JAMAO AL NORTE;20222023
06 - LA VEGA;0608 - JAMAO AL NORTE;06831 - PROF. RAFAEL MORALES FERNANDEZ;PUBLICO;SECUNDARIO;19.660111;-70.431122;144;09045707 - PROF. RAFAEL MORALES FERNANDEZ;ESPAILLAT;JAMAO AL NORTE;20222023
06 - LA VEGA;0608 - JAMAO AL NORTE;06832 - LOS BRAZOS;PUBLICO;BASICA DE ADULTOS;19.659455;-70.432891;37;09025116 - PROF. JOSE MIGUEL REMIGIO VASQUEZ;ESPAILLAT;JAMAO AL NORTE;20222023
06 - LA VEGA;0608 - JAMAO AL NORTE;13434 - JAMAO AL NORTE;PUBLICO;PREPARA REGULAR;19.641856;-70.449131;63;09048424 - POLITECNICO GABRIEL ESPINAL RODRIGUEZ;ESPAILLAT;JAMAO AL NORTE;20222023
06 - LA VEGA;0608 - JAMAO AL NORTE;14071 - EPES-JAMAO AL NORTE;PUBLICO;INICIAL;19.641685;-70.449722;40;09047468 - EPES-JAMAO AL NORTE;ESPAILLAT;JAMAO AL NORTE;20222023
06 - LA VEGA;0609 - SAN VICTOR;01436 - ONESIMO GRULLON;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.448092;-70.516595;186;09008911 - ONESIMO GRULLON;ESPAILLAT;MOCA;20222023
06 - LA VEGA;0609 - SAN VICTOR;01533 - PROF. NOEL RAMON PERALTA DOMINGUEZ;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.4844;-70.5442;100;09025525 - PROF. NOEL RAMON PERALTA DOMINGUEZ;ESPAILLAT;MOCA;20222023
06 - LA VEGA;0609 - SAN VICTOR;01534 - ROSALIA NUÑEZ HICIANO;PUBLICO;INICIAL - PRIMARIO;19.4764;-70.5349;50;09025710 - ROSALIA NUÑEZ HICIANO;ESPAILLAT;MOCA;20222023
06 - LA VEGA;0609 - SAN VICTOR;01535 - ONESIMO POLANCO;PUBLICO;BASICA DE ADULTOS;19.456258;-70.540148;67;09014142 - PROF. RODOLFO ANTONIO RODRIGUEZ RICART;ESPAILLAT;MOCA;20222023
06 - LA VEGA;0609 - SAN VICTOR;01536 - PROF. ANIBAL MEDINA DIAZ;PUBLICO;INICIAL - PRIMARIO;19.452351;-70.535086;532;09025918 - PROF. ANIBAL MEDINA DIAZ;ESPAILLAT;MOCA;20222023
06 - LA VEGA;0609 - SAN VICTOR;01537 - FRANCISCO LANTIGUA;PUBLICO;INICIAL - PRIMARIO;19.4547;,-70.555;90;09026111 - FRANCISCO LANTIGUA;ESPAILLAT;MOCA;20222023
06 - LA VEGA;0609 - SAN VICTOR;01538 - LOS AMACEYES;PUBLICO;INICIAL - PRIMARIO;19.511381;-70.548583;33;09026215 - LOS AMACEYES;ESPAILLAT;MOCA;20222023
06 - LA VEGA;0609 - SAN VICTOR;01539 - MOQUITA;PUBLICO;INICIAL - PRIMARIO;19.479;70.5243;42;09026319 - MOQUITA;ESPAILLAT;MOCA;20222023
06 - LA VEGA;0609 - SAN VICTOR;01540 - EMERENCIANO MARCELINO HENRIQUEZ;PUBLICO;INICIAL - PRIMARIO;19.465643;-70.525699;73;09026413 - EMERENCIANO MARCELINO HENRIQUEZ;ESPAILLAT;MOCA;20222023
06 - LA VEGA;0609 - SAN VICTOR;01541 - ALTO DE LOS POZOS;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.4978;-70.5218;125;09026517 - ALTO DE LOS POZOS;ESPAILLAT;MOCA;20222023
06 - LA VEGA;0609 - SAN VICTOR;01542 - LOS VENTIUNO;PUBLICO;INICIAL - PRIMARIO;19.527576;-70.526217;8;09026611 - LOS VENTIUNO;ESPAILLAT;MOCA;20222023
06 - LA VEGA;0609 - SAN VICTOR;01543 - LA CUMBRE;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.513878;-70.503935;47;09026715 - LA CUMBRE;ESPAILLAT;MOCA;20222023
06 - LA VEGA;0609 - SAN VICTOR;01544 - LA PUENTE;PUBLICO;PRIMARIO;19.507555;-70.498344;7;09026819 - LA PUENTE;ESPAILLAT;MOCA;20222023
06 - LA VEGA;0609 - SAN VICTOR;01545 - EL SITIO;PUBLICO;INICIAL - PRIMARIO;19.536363;-70.504606;13;09027012 - EL SITIO;ESPAILLAT;MOCA;20222023
06 - LA VEGA;0609 - SAN VICTOR;01546 - ARROYO FRIO;PUBLICO;INICIAL - PRIMARIO - SECUNDARIO;19.526426;-70.493623;98;09027116 - ARROYO FRIO;ESPAILLAT;MOCA;20222023
06 - LA VEGA;0609 - SAN VICTOR;01547 - PROF. FELIX LANTIGUA;PUBLICO;INICIAL - PRIMARIO;19.553744;-70.523710;13;09027210 - PROF. FELIX LANTIGUA;ESPAILLAT;MOCA;20222023
06 - LA VEGA;0609 - SAN VICTOR;01548 - LUIS NAPOLEON NUÑEZ MOLINA;PUBLICO;INICIAL - PRIMARIO;19.461857;-70.566578;349;09027314 - LUIS NAPOLEON NUÑEZ MOLINA 2;ESPAILLAT;MOCA;20222023
06 - LA VEGA;0609 - SAN VICTOR;06834 - PROF. RODOLFO ANTONIO RODRIGUEZ RICART;PUBLICO;SECUNDARIO;19.456258;-70.540148;746;09014142 - PROF. RODOLFO ANTONIO RODRIGUEZ RICART;ESPAILLAT;MOCA;20222023
06 - LA VEGA;0609 - SAN VICTOR;06836 - SAN JUAN BAUTISTA DE LA SALLE;PUBLICO;SECUNDARIO;19.526589;-70.493258;132;09015974 - POLITECNICO SAN JUAN BAUTISTA DE LA SALLE;ESPAILLAT;MOCA;20222023
06 - LA VEGA;0609 - SAN VICTOR;14075 - EPES-SAN VICTOR;PUBLICO;INICIAL;19.458528;-70.547794;43;09017699 - EPES- SAN VICTOR;ESPAILLAT;MOCA;20222023
